Date,Timefile,Time,Frame,Size (cm),Direction,Notes
August 1,04:40,04:44:32,1192/2676,48,up,
August 1,04:40,04:45:08,1360/2676,44,up,
August 1,04:40,04:47:40,2058/2676,45,up,
August 1,04:40,04:48:28,2246/2676,64,up,
August 1,04:40,04:48:56,2394/2676,42,DS,
August 1,04:40,04:48:59,2405/2676,54,up,
August 1,04:10,04:11:32,421/2793,53,DS,
August 1,04:10,04:11:52,519/2793,57,up,
August 1,04:10,04:12:26,675/2793,54,up,
August 1,04:10,04:12:56,822/2793,55,DS,
August 1,04:10,04:15:57,1664/2793,53,up,
August 1,04:10,04:17:23,2065/2793,46,up,
August 1,05:10,04:18:54,2487/2793,49,DS,
August 1,05:10,05:10:04,10/2677,55,up,
August 1,05:10,05:10:04,10/2677,57,up,
August 1,05:10,05:10:24,90/2677,56,up,
August 1,05:10,05:10:38,162/2677,50,up,
August 1,05:10,05:10:00,4/0000,sm.,up,*
August 1,05:10,05:14:05,1016/2677,89,up,
August 1,05:10,05:14:17,1073/2677,48,up,
August 1,05:10,05:10:00,11/0000,sm.,up,*
August 1,05:20,05:20:00,9/0000,sm.,up,*
August 1,06:10,06:10:27,120/2798,84,up,
August 1,06:10,06:11:22,377/2798,71,up,
August 1,06:10,06:10:00,11/0000,sm.,up,*
August 1,06:10,06:18:16,2311/2798,82,up,
August 1,07:20,07:21:47,479/2773,99,DS,
August 1,07:50,07:40:00,135/0000,sm.,up,*
August 1,07:50,07:30:00,83/0000,sm.,DS,*
August 1,08:10,08:20:00,136/0000,sm.,up,*
August 1,08:10,08:10:00,28/0000,sm.,DS,*
August 1,08:30,08:40:00,87/0000,sm.,up,*
August 1,08:30,08:30:00,0/0000,sm.,DS,*
August 1,10:50,10:50:00,14/0000,sm.,up,*
August 1,11:10,11:10:00,74/0000,sm.,up,*
August 1,12:00,12:10:00,34/0000,sm.,DS,*
August 1,12:00,12:00:00,2/0000,sm.,up,*
August 1,12:40,12:48:15,2280/2762,89,up,
August 1,14:20,14:20:00,6/0000,sm.,DS,*
August 1,14:20,14:26:39,1844/2773,62,up,
August 1,14:30,14:31:13,338/2793,68,up,
August 1,14:30,14:30:00,31/0000,sm.,up,*
August 1,15:00,15:05:58,1642/2771,99,up,
August 1,20:20,20:23:33,981/2770,49,DS,
August 1,20:20,20:23:33,981/2770,52,up,
August 2,08:10,08:12:28,682/2779,51,up,
August 2,08:10,08:16:49,1889/2779,70,up,
August 2,08:10,08:17:12,1992/2779,45,up,
August 2,08:10,08:17:12,1992/2779,57,up,
August 2,08:10,08:17:12,1992/2779,52,up,
August 2,08:10,08:17:55,2195/2779,55,up,
August 2,08:10,08:17:55,2195/2779,45,up,
August 2,08:10,08:17:55,2195/2779,58,up,
August 2,12:50,12:51:41,464/2785,76,up,
August 2,12:50,12:53:45,1042/2785,82,DS,
August 2,12:50,12:57:38,2123/2785,91,up,
August 2,13:00,13:02:32,695/2769,73,DS,
August 2,13:00,13:03:38,1008/2769,66,up,
August 2,13:00,13:08:41,2403/2769,84,DS,
August 2,14:40,14:42:14,622/2782,73,up,
August 2,14:40,14:43:45,1048/2782,45,up,
August 2,14:40,14:43:45,1048/2782,47,up,
August 2,14:40,14:44:28,1249/2782,56,DS,
August 2,14:00,14:06:26,1777/2784,92,up,
August 2,14:00,14:06:26,1777/2784,63,up,
August 2,15:20,15:20:22,87/2777,93,up,
August 2,15:20,15:20:00,4/0000,sm.,up,*
August 2,15:40,15:47:08,1975/2781,74,up,
August 2,18:50,18:50:30,134/2762,65,up,
August 2,18:30,18:32:32,706/2796,89,up,
August 2,20:30,20:39:03,2499/2762,91,up,
August 2,22:00,22:00:00,-1000/0000,,,*
August 2,22:20,22:20:00,-1000/0000,,,*
