convertedDate,frameNumber,Date,Timefile,Time,Frame,convertedTime,combinedDate,timeDiff,group,fileNameTimePrefix,fileNameDatePrefix,folderName
2020-07-09,2184,July 9,00:20,00:27:46,2184/2802,1900-01-01 00:27:46,2020-07-09 00:27:46-01:00,60.0,264,002000,2020-07-09,ARIS_2020_07_09
2020-07-09,2340,July 9,00:20,00:28:22,2340/2802,1900-01-01 00:28:22,2020-07-09 00:28:22-01:00,36.0,265,002000,2020-07-09,ARIS_2020_07_09
2020-07-09,2617,July 9,00:20,00:29:21,2617/2802,1900-01-01 00:29:21,2020-07-09 00:29:21-01:00,59.0,266,002000,2020-07-09,ARIS_2020_07_09
2020-07-09,2781,July 9,00:20,00:29:55,2781/2802,1900-01-01 00:29:55,2020-07-09 00:29:55-01:00,34.0,267,002000,2020-07-09,ARIS_2020_07_09
2020-07-09,242,July 9,00:40,00:40:54,242/2800,1900-01-01 00:40:54,2020-07-09 00:40:54-01:00,659.0,268,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,1322,July 9,00:40,00:44:43,1322/2800,1900-01-01 00:44:43,2020-07-09 00:44:43-01:00,229.0,269,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,1384,July 9,00:40,00:44:56,1384/2800,1900-01-01 00:44:56,2020-07-09 00:44:56-01:00,13.0,269,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,1503,July 9,00:40,00:45:22,1503/2800,1900-01-01 00:45:22,2020-07-09 00:45:22-01:00,26.0,270,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,1520,July 9,00:40,00:45:26,1520/2800,1900-01-01 00:45:26,2020-07-09 00:45:26-01:00,4.0,270,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,1705,July 9,00:40,00:46:04,1705/2800,1900-01-01 00:46:04,2020-07-09 00:46:04-01:00,38.0,271,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,1910,July 9,00:40,00:46:48,1910/2800,1900-01-01 00:46:48,2020-07-09 00:46:48-01:00,44.0,272,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,2050,July 9,00:40,00:47:18,2050/2800,1900-01-01 00:47:18,2020-07-09 00:47:18-01:00,30.0,273,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,2368,July 9,00:40,00:48:28,2368/2800,1900-01-01 00:48:28,2020-07-09 00:48:28-01:00,70.0,274,004000,2020-07-09,ARIS_2020_07_09
2020-07-09,236,July 9,01:20,01:20:52,236/2799,1900-01-01 01:20:52,2020-07-09 01:20:52-01:00,1944.0,275,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,263,July 9,01:20,01:20:58,263/2799,1900-01-01 01:20:58,2020-07-09 01:20:58-01:00,6.0,275,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,408,July 9,01:20,01:21:28,408/2799,1900-01-01 01:21:28,2020-07-09 01:21:28-01:00,30.0,276,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,468,July 9,01:20,01:21:42,468/2799,1900-01-01 01:21:42,2020-07-09 01:21:42-01:00,14.0,276,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,489,July 9,01:20,01:21:47,489/2799,1900-01-01 01:21:47,2020-07-09 01:21:47-01:00,5.0,276,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,631,July 9,01:20,01:22:17,631/2799,1900-01-01 01:22:17,2020-07-09 01:22:17-01:00,30.0,277,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,918,July 9,01:20,01:23:18,918/2799,1900-01-01 01:23:18,2020-07-09 01:23:18-01:00,61.0,278,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,2266,July 9,01:20,01:28:04,2266/2799,1900-01-01 01:28:04,2020-07-09 01:28:04-01:00,286.0,279,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,2459,July 9,01:20,01:28:46,2459/2799,1900-01-01 01:28:46,2020-07-09 01:28:46-01:00,42.0,280,012000,2020-07-09,ARIS_2020_07_09
2020-07-09,833,July 9,01:40,01:43:02,833/2780,1900-01-01 01:43:02,2020-07-09 01:43:02-01:00,856.0,281,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,868,July 9,01:40,01:43:10,868/2780,1900-01-01 01:43:10,2020-07-09 01:43:10-01:00,8.0,281,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,1197,July 9,01:40,01:44:22,1197/2780,1900-01-01 01:44:22,2020-07-09 01:44:22-01:00,72.0,282,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,1289,July 9,01:40,01:44:41,1289/2780,1900-01-01 01:44:41,2020-07-09 01:44:41-01:00,19.0,282,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,1921,July 9,01:40,01:46:55,1921/2780,1900-01-01 01:46:55,2020-07-09 01:46:55-01:00,134.0,283,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,2072,July 9,01:40,01:47:27,2072/2780,1900-01-01 01:47:27,2020-07-09 01:47:27-01:00,32.0,284,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,2555,July 9,01:40,01:49:11,2555/2780,1900-01-01 01:49:11,2020-07-09 01:49:11-01:00,104.0,285,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,2744,July 9,01:40,01:49:52,2744/2780,1900-01-01 01:49:52,2020-07-09 01:49:52-01:00,41.0,286,014000,2020-07-09,ARIS_2020_07_09
2020-07-09,80,July 9,02:40,02:40:21,80/2791,1900-01-01 02:40:21,2020-07-09 02:40:21-01:00,3029.0,287,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,319,July 9,02:40,02:41:11,319/2791,1900-01-01 02:41:11,2020-07-09 02:41:11-01:00,50.0,288,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,1040,July 9,02:40,02:43:47,1040/2791,1900-01-01 02:43:47,2020-07-09 02:43:47-01:00,156.0,289,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,1208,July 9,02:40,02:44:22,1208/2791,1900-01-01 02:44:22,2020-07-09 02:44:22-01:00,35.0,290,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,2014,July 9,02:40,02:47:14,2014/2791,1900-01-01 02:47:14,2020-07-09 02:47:14-01:00,172.0,291,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,2204,July 9,02:40,02:47:55,2204/2791,1900-01-01 02:47:55,2020-07-09 02:47:55-01:00,41.0,292,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,2550,July 9,02:40,02:48:36,2550/2791,1900-01-01 02:48:36,2020-07-09 02:48:36-01:00,41.0,293,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,2579,July 9,02:40,02:49:14,2579/2791,1900-01-01 02:49:14,2020-07-09 02:49:14-01:00,38.0,294,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,2595,July 9,02:40,02:49:17,2595/2791,1900-01-01 02:49:17,2020-07-09 02:49:17-01:00,3.0,294,024000,2020-07-09,ARIS_2020_07_09
2020-07-09,306,July 9,02:50,02:51:07,306/2803,1900-01-01 02:51:07,2020-07-09 02:51:07-01:00,110.0,295,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,334,July 9,02:50,02:51:12,334/2803,1900-01-01 02:51:12,2020-07-09 02:51:12-01:00,5.0,295,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,573,July 9,02:50,02:52:04,573/2803,1900-01-01 02:52:04,2020-07-09 02:52:04-01:00,52.0,296,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,608,July 9,02:50,02:52:11,608/2803,1900-01-01 02:52:11,2020-07-09 02:52:11-01:00,7.0,296,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,618,July 9,02:50,02:52:13,618/2803,1900-01-01 02:52:13,2020-07-09 02:52:13-01:00,2.0,296,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,664,July 9,02:50,02:52:23,664/2803,1900-01-01 02:52:23,2020-07-09 02:52:23-01:00,10.0,296,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,1298,July 9,02:50,02:54:39,1298/2803,1900-01-01 02:54:39,2020-07-09 02:54:39-01:00,136.0,297,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,1396,July 9,02:50,02:54:59,1396/2803,1900-01-01 02:54:59,2020-07-09 02:54:59-01:00,20.0,297,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,2045,July 9,02:50,02:57:18,2045/2803,1900-01-01 02:57:18,2020-07-09 02:57:18-01:00,139.0,298,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,2299,July 9,02:50,02:58:12,2299/2803,1900-01-01 02:58:12,2020-07-09 02:58:12-01:00,54.0,299,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,2508,July 9,02:50,02:58:56,2508/2803,1900-01-01 02:58:56,2020-07-09 02:58:56-01:00,44.0,300,025000,2020-07-09,ARIS_2020_07_09
2020-07-09,2108,July 9,03:30,03:37:35,2108/2777,1900-01-01 03:37:35,2020-07-09 03:37:35-01:00,2319.0,301,033000,2020-07-09,ARIS_2020_07_09
2020-07-09,2748,July 9,03:30,03:39:53,2748/2777,1900-01-01 03:39:53,2020-07-09 03:39:53-01:00,138.0,302,033000,2020-07-09,ARIS_2020_07_09
2020-07-09,339,July 9,03:40,03:41:15,339/2783,1900-01-01 03:41:15,2020-07-09 03:41:15-01:00,82.0,303,034000,2020-07-09,ARIS_2020_07_09
2020-07-09,696,July 9,03:40,03:42:32,696/2783,1900-01-01 03:42:32,2020-07-09 03:42:32-01:00,77.0,304,034000,2020-07-09,ARIS_2020_07_09
2020-07-09,1477,July 9,03:40,03:45:19,1477/2783,1900-01-01 03:45:19,2020-07-09 03:45:19-01:00,167.0,305,034000,2020-07-09,ARIS_2020_07_09
2020-07-09,1803,July 9,03:40,03:46:29,1803/2783,1900-01-01 03:46:29,2020-07-09 03:46:29-01:00,70.0,306,034000,2020-07-09,ARIS_2020_07_09
2020-07-09,187,July 9,04:30,04:30:42,187/2761,1900-01-01 04:30:42,2020-07-09 04:30:42-01:00,2653.0,307,043000,2020-07-09,ARIS_2020_07_09
2020-07-09,310,July 9,04:30,04:31:09,310/2761,1900-01-01 04:31:09,2020-07-09 04:31:09-01:00,27.0,308,043000,2020-07-09,ARIS_2020_07_09
2020-07-09,632,July 9,04:30,04:32:20,632/2761,1900-01-01 04:32:20,2020-07-09 04:32:20-01:00,71.0,309,043000,2020-07-09,ARIS_2020_07_09
2020-07-09,688,July 9,04:30,04:32:32,688/2761,1900-01-01 04:32:32,2020-07-09 04:32:32-01:00,12.0,309,043000,2020-07-09,ARIS_2020_07_09
2020-07-09,901,July 9,04:30,04:33:18,901/2761,1900-01-01 04:33:18,2020-07-09 04:33:18-01:00,46.0,310,043000,2020-07-09,ARIS_2020_07_09
2020-07-09,2263,July 9,04:30,04:38:11,2263/2761,1900-01-01 04:38:11,2020-07-09 04:38:11-01:00,293.0,311,043000,2020-07-09,ARIS_2020_07_09
2020-07-09,2372,July 9,04:30,04:38:36,2372/2761,1900-01-01 04:38:36,2020-07-09 04:38:36-01:00,25.0,312,043000,2020-07-09,ARIS_2020_07_09
2020-07-09,52,July 9,04:50,04:50:14,52/2789,1900-01-01 04:50:14,2020-07-09 04:50:14-01:00,698.0,313,045000,2020-07-09,ARIS_2020_07_09
2020-07-09,899,July 9,04:50,04:53:15,899/2789,1900-01-01 04:53:15,2020-07-09 04:53:15-01:00,181.0,314,045000,2020-07-09,ARIS_2020_07_09
2020-07-09,1084,July 9,04:50,04:53:55,1084/2789,1900-01-01 04:53:55,2020-07-09 04:53:55-01:00,40.0,315,045000,2020-07-09,ARIS_2020_07_09
2020-07-09,1802,July 9,04:50,04:56:29,1802/2789,1900-01-01 04:56:29,2020-07-09 04:56:29-01:00,154.0,316,045000,2020-07-09,ARIS_2020_07_09
2020-07-09,2304,July 9,04:50,04:58:16,2304/2789,1900-01-01 04:58:16,2020-07-09 04:58:16-01:00,107.0,317,045000,2020-07-09,ARIS_2020_07_09
2020-07-09,2619,July 9,04:50,04:59:23,2619/2789,1900-01-01 04:59:23,2020-07-09 04:59:23-01:00,67.0,318,045000,2020-07-09,ARIS_2020_07_09
2020-07-09,437,July 9,05:00,05:01:35,437/2794,1900-01-01 05:01:35,2020-07-09 05:01:35-01:00,132.0,319,050000,2020-07-09,ARIS_2020_07_09
2020-07-09,709,July 9,05:00,05:02:34,709/2794,1900-01-01 05:02:34,2020-07-09 05:02:34-01:00,59.0,320,050000,2020-07-09,ARIS_2020_07_09
2020-07-09,1113,July 9,05:00,05:04:00,1113/2794,1900-01-01 05:04:00,2020-07-09 05:04:00-01:00,86.0,321,050000,2020-07-09,ARIS_2020_07_09
2020-07-09,1984,July 9,05:00,05:07:05,1984/2794,1900-01-01 05:07:05,2020-07-09 05:07:05-01:00,185.0,322,050000,2020-07-09,ARIS_2020_07_09
2020-07-09,2689,July 9,05:00,05:09:37,2689/2794,1900-01-01 05:09:37,2020-07-09 05:09:37-01:00,152.0,323,050000,2020-07-09,ARIS_2020_07_09
2020-07-09,492,July 9,05:10,05:11:48,492/2791,1900-01-01 05:11:48,2020-07-09 05:11:48-01:00,131.0,324,051000,2020-07-09,ARIS_2020_07_09
2020-07-09,2297,July 9,05:10,05:18:15,2297/2791,1900-01-01 05:18:15,2020-07-09 05:18:15-01:00,387.0,325,051000,2020-07-09,ARIS_2020_07_09
2020-07-09,2370,July 9,11:10,11:18:33,2370/2764,1900-01-01 11:18:33,2020-07-09 11:18:33-01:00,21618.0,326,111000,2020-07-09,ARIS_2020_07_09
2020-07-09,613,July 9,14:40,14:42:17,613/2778,1900-01-01 14:42:17,2020-07-09 14:42:17-01:00,12224.0,327,144000,2020-07-09,ARIS_2020_07_09
2020-07-09,1299,July 9,15:20,15:24:43,1299/2780,1900-01-01 15:24:43,2020-07-09 15:24:43-01:00,2546.0,328,152000,2020-07-09,ARIS_2020_07_09
2020-07-09,2337,July 9,18:10,18:18:28,2337/2750,1900-01-01 18:18:28,2020-07-09 18:18:28-01:00,10425.0,329,181000,2020-07-09,ARIS_2020_07_09
2020-07-09,1165,July 9,22:10,22:14:15,1165/2752,1900-01-01 22:14:15,2020-07-09 22:14:15-01:00,14147.0,330,221000,2020-07-09,ARIS_2020_07_09
2020-07-09,1588,July 9,22:40,22:45:44,1588/2768,1900-01-01 22:45:44,2020-07-09 22:45:44-01:00,1889.0,331,224000,2020-07-09,ARIS_2020_07_09
2020-07-09,2081,July 9,22:40,22:47:32,2081/2768,1900-01-01 22:47:32,2020-07-09 22:47:32-01:00,108.0,332,224000,2020-07-09,ARIS_2020_07_09
2020-07-09,2190,July 9,22:40,22:47:54,2190/2768,1900-01-01 22:47:54,2020-07-09 22:47:54-01:00,22.0,333,224000,2020-07-09,ARIS_2020_07_09
2020-07-09,2242,July 9,22:40,22:48:05,2242/2768,1900-01-01 22:48:05,2020-07-09 22:48:05-01:00,11.0,333,224000,2020-07-09,ARIS_2020_07_09
2020-07-09,1566,July 9,23:00,23:05:40,1566/2763,1900-01-01 23:05:40,2020-07-09 23:05:40-01:00,1055.0,334,230000,2020-07-09,ARIS_2020_07_09
2020-07-09,2163,July 9,23:00,23:07:51,2163/2763,1900-01-01 23:07:51,2020-07-09 23:07:51-01:00,131.0,335,230000,2020-07-09,ARIS_2020_07_09
2020-07-09,401,July 9,23:30,23:31:30,401/2773,1900-01-01 23:31:30,2020-07-09 23:31:30-01:00,1419.0,336,233000,2020-07-09,ARIS_2020_07_09
2020-07-09,2567,July 9,23:30,23:39:17,2567/2773,1900-01-01 23:39:17,2020-07-09 23:39:17-01:00,467.0,337,233000,2020-07-09,ARIS_2020_07_09
2020-07-10,1302,July 10,00:40,00:44:42,1302/2751,1900-01-01 00:44:42,2020-07-10 00:44:42-01:00,3925.0,338,004000,2020-07-10,ARIS_2020_07_10
2020-07-10,1371,July 10,00:40,00:44:59,1371/2751,1900-01-01 00:44:59,2020-07-10 00:44:59-01:00,17.0,338,004000,2020-07-10,ARIS_2020_07_10
2020-07-10,1964,July 10,00:40,00:47:09,1964/2751,1900-01-01 00:47:09,2020-07-10 00:47:09-01:00,130.0,339,004000,2020-07-10,ARIS_2020_07_10
2020-07-10,2044,July 10,00:40,00:47:26,2044/2751,1900-01-01 00:47:26,2020-07-10 00:47:26-01:00,17.0,339,004000,2020-07-10,ARIS_2020_07_10
2020-07-10,2125,July 10,00:40,00:47:44,2125/2751,1900-01-01 00:47:44,2020-07-10 00:47:44-01:00,18.0,339,004000,2020-07-10,ARIS_2020_07_10
2020-07-10,2166,July 10,00:40,00:47:53,2166/2751,1900-01-01 00:47:53,2020-07-10 00:47:53-01:00,9.0,339,004000,2020-07-10,ARIS_2020_07_10
2020-07-10,2300,July 10,00:40,00:48:20,2300/2751,1900-01-01 00:48:20,2020-07-10 00:48:20-01:00,27.0,340,004000,2020-07-10,ARIS_2020_07_10
2020-07-10,48,July 10,00:50,00:50:11,48/2769,1900-01-01 00:50:11,2020-07-10 00:50:11-01:00,111.0,341,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,478,July 10,00:50,00:51:43,478/2769,1900-01-01 00:51:43,2020-07-10 00:51:43-01:00,92.0,342,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,888,July 10,00:50,00:53:13,888/2769,1900-01-01 00:53:13,2020-07-10 00:53:13-01:00,90.0,343,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,996,July 10,00:50,00:53:36,996/2769,1900-01-01 00:53:36,2020-07-10 00:53:36-01:00,23.0,344,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1039,July 10,00:50,00:53:45,1039/2769,1900-01-01 00:53:45,2020-07-10 00:53:45-01:00,9.0,344,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1082,July 10,00:50,00:53:54,1082/2769,1900-01-01 00:53:54,2020-07-10 00:53:54-01:00,9.0,344,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1283,July 10,00:50,00:54:38,1283/2769,1900-01-01 00:54:38,2020-07-10 00:54:38-01:00,44.0,345,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1627,July 10,00:50,00:55:52,1627/2769,1900-01-01 00:55:52,2020-07-10 00:55:52-01:00,74.0,346,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1766,July 10,00:50,00:56:23,1766/2769,1900-01-01 00:56:23,2020-07-10 00:56:23-01:00,31.0,347,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1808,July 10,00:50,00:56:31,1808/2769,1900-01-01 00:56:31,2020-07-10 00:56:31-01:00,8.0,347,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1961,July 10,00:50,00:57:03,1961/2769,1900-01-01 00:57:03,2020-07-10 00:57:03-01:00,32.0,348,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,2244,July 10,00:50,00:58:04,2244/2769,1900-01-01 00:58:04,2020-07-10 00:58:04-01:00,61.0,349,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,2268,July 10,00:50,00:58:09,2268/2769,1900-01-01 00:58:09,2020-07-10 00:58:09-01:00,5.0,349,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,2295,July 10,00:50,00:58:14,2295/2769,1900-01-01 00:58:14,2020-07-10 00:58:14-01:00,5.0,349,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,2600,July 10,00:50,00:59:23,2600/2769,1900-01-01 00:59:23,2020-07-10 00:59:23-01:00,69.0,350,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,2687,July 10,00:50,00:59:43,2687/2769,1900-01-01 00:59:43,2020-07-10 00:59:43-01:00,20.0,350,005000,2020-07-10,ARIS_2020_07_10
2020-07-10,1792,July 10,01:20,01:26:31,1792/2778,1900-01-01 01:26:31,2020-07-10 01:26:31-01:00,1608.0,351,012000,2020-07-10,ARIS_2020_07_10
2020-07-10,2346,July 10,01:20,01:28:28,2346/2778,1900-01-01 01:28:28,2020-07-10 01:28:28-01:00,117.0,352,012000,2020-07-10,ARIS_2020_07_10
2020-07-10,2741,July 10,01:20,01:29:54,2741/2778,1900-01-01 01:29:54,2020-07-10 01:29:54-01:00,86.0,353,012000,2020-07-10,ARIS_2020_07_10
2020-07-10,1144,July 10,01:30,01:34:07,1144/2778,1900-01-01 01:34:07,2020-07-10 01:34:07-01:00,253.0,354,013000,2020-07-10,ARIS_2020_07_10
2020-07-10,2703,July 10,01:30,01:39:44,2703/2778,1900-01-01 01:39:44,2020-07-10 01:39:44-01:00,337.0,355,013000,2020-07-10,ARIS_2020_07_10
2020-07-10,1320,July 10,02:20,02:24:48,1320/2767,1900-01-01 02:24:48,2020-07-10 02:24:48-01:00,2704.0,356,022000,2020-07-10,ARIS_2020_07_10
2020-07-10,27,July 10,02:40,02:40:06,27/2776,1900-01-01 02:40:06,2020-07-10 02:40:06-01:00,918.0,357,024000,2020-07-10,ARIS_2020_07_10
2020-07-10,146,July 10,02:40,02:40:34,146/2776,1900-01-01 02:40:34,2020-07-10 02:40:34-01:00,28.0,358,024000,2020-07-10,ARIS_2020_07_10
2020-07-10,1140,July 10,02:40,02:44:05,1140/2776,1900-01-01 02:44:05,2020-07-10 02:44:05-01:00,211.0,359,024000,2020-07-10,ARIS_2020_07_10
2020-07-10,1391,July 10,02:40,02:45:00,1391/2776,1900-01-01 02:45:00,2020-07-10 02:45:00-01:00,55.0,360,024000,2020-07-10,ARIS_2020_07_10
2020-07-10,1507,July 10,02:40,02:45:24,1507/2776,1900-01-01 02:45:24,2020-07-10 02:45:24-01:00,24.0,361,024000,2020-07-10,ARIS_2020_07_10
2020-07-10,1863,July 10,02:40,02:46:42,1863/2776,1900-01-01 02:46:42,2020-07-10 02:46:42-01:00,78.0,362,024000,2020-07-10,ARIS_2020_07_10
2020-07-10,2661,July 10,02:40,02:49:35,2661/2776,1900-01-01 02:49:35,2020-07-10 02:49:35-01:00,173.0,363,024000,2020-07-10,ARIS_2020_07_10
2020-07-10,441,July 10,03:00,03:01:37,441/2775,1900-01-01 03:01:37,2020-07-10 03:01:37-01:00,722.0,364,030000,2020-07-10,ARIS_2020_07_10
2020-07-10,2191,July 10,03:00,03:07:56,2191/2775,1900-01-01 03:07:56,2020-07-10 03:07:56-01:00,379.0,365,030000,2020-07-10,ARIS_2020_07_10
2020-07-10,2344,July 10,03:00,03:08:31,2344/2775,1900-01-01 03:08:31,2020-07-10 03:08:31-01:00,35.0,366,030000,2020-07-10,ARIS_2020_07_10
2020-07-10,2232,July 10,03:50,03:58:04,2232/2775,1900-01-01 03:58:04,2020-07-10 03:58:04-01:00,2973.0,367,035000,2020-07-10,ARIS_2020_07_10
2020-07-10,861,July 10,04:50,04:50:04,861/2775,1900-01-01 04:50:04,2020-07-10 04:50:04-01:00,3120.0,368,045000,2020-07-10,ARIS_2020_07_10
2020-07-10,677,July 10,04:50,04:53:08,677/2775,1900-01-01 04:53:08,2020-07-10 04:53:08-01:00,184.0,369,045000,2020-07-10,ARIS_2020_07_10
2020-07-10,1638,July 10,05:10,05:12:27,1638/2765,1900-01-01 05:12:27,2020-07-10 05:12:27-01:00,1159.0,370,051000,2020-07-10,ARIS_2020_07_10
2020-07-10,1877,July 10,05:10,05:16:55,1877/2768,1900-01-01 05:16:55,2020-07-10 05:16:55-01:00,268.0,371,051000,2020-07-10,ARIS_2020_07_10
2020-07-10,2569,July 10,05:10,05:19:15,2569/2768,1900-01-01 05:19:15,2020-07-10 05:19:15-01:00,140.0,372,051000,2020-07-10,ARIS_2020_07_10
2020-07-10,44,July 10,05:20,05:20:10,44/2774,1900-01-01 05:20:10,2020-07-10 05:20:10-01:00,55.0,373,052000,2020-07-10,ARIS_2020_07_10
2020-07-10,990,July 10,05:20,05:23:34,990/2774,1900-01-01 05:23:34,2020-07-10 05:23:34-01:00,204.0,374,052000,2020-07-10,ARIS_2020_07_10
2020-07-10,1631,July 10,05:20,05:25:53,1631/2774,1900-01-01 05:25:53,2020-07-10 05:25:53-01:00,139.0,375,052000,2020-07-10,ARIS_2020_07_10
2020-07-10,2088,July 10,05:20,05:27:34,2088/2774,1900-01-01 05:27:34,2020-07-10 05:27:34-01:00,101.0,376,052000,2020-07-10,ARIS_2020_07_10
2020-07-10,2350,July 10,05:20,05:28:30,2350/2774,1900-01-01 05:28:30,2020-07-10 05:28:30-01:00,56.0,377,052000,2020-07-10,ARIS_2020_07_10
2020-07-10,2568,July 10,05:20,05:29:17,2568/2774,1900-01-01 05:29:17,2020-07-10 05:29:17-01:00,47.0,378,052000,2020-07-10,ARIS_2020_07_10
2020-07-10,1013,July 10,06:00,06:03:42,1013/2774,1900-01-01 06:03:42,2020-07-10 06:03:42-01:00,2065.0,379,060000,2020-07-10,ARIS_2020_07_10
2020-07-10,771,July 10,07:50,07:52:47,771/2768,1900-01-01 07:52:47,2020-07-10 07:52:47-01:00,6545.0,380,075000,2020-07-10,ARIS_2020_07_10
2020-07-10,864,July 10,08:10,08:13:11,864/2755,1900-01-01 08:13:11,2020-07-10 08:13:11-01:00,1224.0,381,081000,2020-07-10,ARIS_2020_07_10
2020-07-10,1671,July 10,12:00,12:05:59,1671/2794,1900-01-01 12:05:59,2020-07-10 12:05:59-01:00,13968.0,382,120000,2020-07-10,ARIS_2020_07_10
2020-07-10,515,July 10,12:10,12:11:54,515/2786,1900-01-01 12:11:54,2020-07-10 12:11:54-01:00,355.0,383,121000,2020-07-10,ARIS_2020_07_10
2020-07-10,2009,July 10,12:10,12:17:15,2009/2786,1900-01-01 12:17:15,2020-07-10 12:17:15-01:00,321.0,384,121000,2020-07-10,ARIS_2020_07_10
2020-07-10,2744,July 10,12:10,12:19:50,2744/2786,1900-01-01 12:19:50,2020-07-10 12:19:50-01:00,155.0,385,121000,2020-07-10,ARIS_2020_07_10
2020-07-10,1511,July 10,14:20,14:25:27,1511/2772,1900-01-01 14:25:27,2020-07-10 14:25:27-01:00,7537.0,386,142000,2020-07-10,ARIS_2020_07_10
2020-07-10,1360,July 10,16:10,16:14:55,1360/2776,1900-01-01 16:14:55,2020-07-10 16:14:55-01:00,6568.0,387,161000,2020-07-10,ARIS_2020_07_10
2020-07-10,2556,July 10,18:50,18:59:08,2556/2796,1900-01-01 18:59:08,2020-07-10 18:59:08-01:00,9853.0,388,185000,2020-07-10,ARIS_2020_07_10
2020-07-10,2339,July 10,23:20,23:28:27,2339/2772,1900-01-01 23:28:27,2020-07-10 23:28:27-01:00,16159.0,389,232000,2020-07-10,ARIS_2020_07_10
2020-07-10,2343,July 10,23:20,23:28:28,2343/2772,1900-01-01 23:28:28,2020-07-10 23:28:28-01:00,1.0,389,232000,2020-07-10,ARIS_2020_07_10
2020-07-11,54,July 11,00:20,00:20:14,54/2784,1900-01-01 00:20:14,2020-07-11 00:20:14-01:00,3106.0,390,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,168,July 11,00:20,00:20:37,168/2784,1900-01-01 00:20:37,2020-07-11 00:20:37-01:00,23.0,391,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,217,July 11,00:20,00:20:48,217/2784,1900-01-01 00:20:48,2020-07-11 00:20:48-01:00,11.0,391,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,237,July 11,00:20,00:20:52,237/2784,1900-01-01 00:20:52,2020-07-11 00:20:52-01:00,4.0,391,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,427,July 11,00:20,00:21:33,427/2784,1900-01-01 00:21:33,2020-07-11 00:21:33-01:00,41.0,392,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,519,July 11,00:20,00:21:52,519/2784,1900-01-01 00:21:52,2020-07-11 00:21:52-01:00,19.0,392,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,695,July 11,00:20,00:22:30,695/2784,1900-01-01 00:22:30,2020-07-11 00:22:30-01:00,38.0,393,002000,2020-07-11,ARIS_2020_07_11
